,Item_ID,Item_Price,Item_Store_ID,Item_Store_Returns,Item_Sugar_Content,Item_Visibility,Item_Weight,Store_ID,Store_Location_Type,Store_Size,Store_Start_Year,Store_Type
7628,FDX28,252.26,FDX28_BABATUNJI018,,1,0.125688044,6.325,BABATUNJI018,2,1,2016,2
7629,FDX28,251.76,FDX28_BABATUNJI027,,1,0.0,12.781664925113203,BABATUNJI027,2,1,1992,3
7630,FDX28,248.01,FDX28_BABATUNJI035,,1,0.125154452,6.325,BABATUNJI035,1,0,2011,1
7631,FDX31,585.24,FDX31_BABATUNJI010,,2,0.024815023999999998,20.35,BABATUNJI010,2,1,2005,0
7632,FDX31,587.49,FDX31_BABATUNJI013,,2,0.014813268000000001,20.35,BABATUNJI013,2,2,1994,1
7633,FDX31,586.24,FDX31_BABATUNJI018,,2,0.014885998000000001,20.35,BABATUNJI018,2,1,2016,2
7634,FDX31,583.24,FDX31_BABATUNJI046,,2,0.014825605,20.35,BABATUNJI046,0,0,2004,1
7635,FDX34,304.27,FDX34_BABATUNJI027,,1,0.071636937,12.781664925113203,BABATUNJI027,2,1,1992,3
7636,FDX34,303.27,FDX34_BABATUNJI035,,1,0.071971918,6.195,BABATUNJI035,1,0,2011,1
7637,FDX34,300.27,FDX34_BABATUNJI045,,1,0.072131519,6.195,BABATUNJI045,1,1,2009,1
7638,FDX35,565.76,FDX35_BABATUNJI013,,2,0.079844043,5.035,BABATUNJI013,2,2,1994,1
7639,FDX35,570.51,FDX35_BABATUNJI046,,2,0.0,5.035,BABATUNJI046,0,0,2004,1
7640,FDX36,562.1,FDX36_BABATUNJI013,,2,0.128176489,9.695,BABATUNJI013,2,2,1994,1
7641,FDX36,560.1,FDX36_BABATUNJI018,,2,0.128805815,9.695,BABATUNJI018,2,1,2016,2
7642,FDX36,565.35,FDX36_BABATUNJI046,,2,0.12828324300000002,9.695,BABATUNJI046,0,0,2004,1
7643,FDX37,245.43,FDX37_BABATUNJI017,,1,0.063385859,16.2,BABATUNJI017,1,1,2014,1
7644,FDX37,251.43,FDX37_BABATUNJI027,,1,0.062724117,12.781664925113203,BABATUNJI027,2,1,1992,3
7645,FDX37,250.93,FDX37_BABATUNJI035,,1,0.06301742099999999,16.2,BABATUNJI035,1,0,2011,1
7646,FDX38,120.59,FDX38_BABATUNJI018,,2,0.048403392,10.5,BABATUNJI018,2,1,2016,2
7647,FDX38,123.84,FDX38_BABATUNJI019,,2,0.084404264,12.781664925113203,BABATUNJI019,0,0,1992,0
7648,FDX38,114.84,FDX38_BABATUNJI046,,2,0.048207017000000005,10.5,BABATUNJI046,0,0,2004,1
7649,FDX39,525.4,FDX39_BABATUNJI010,,2,0.083147702,14.3,BABATUNJI010,2,1,2005,0
7650,FDX39,531.4,FDX39_BABATUNJI013,,2,0.049634817000000005,14.3,BABATUNJI013,2,2,1994,1
7651,FDX39,531.15,FDX39_BABATUNJI046,,2,0.049676157,14.3,BABATUNJI046,0,0,2004,1
7652,FDX40,100.04,FDX40_BABATUNJI017,,1,0.099553084,12.85,BABATUNJI017,1,1,2014,1
7653,FDX40,99.79,FDX40_BABATUNJI019,,1,0.17332420699999998,12.781664925113203,BABATUNJI019,0,0,1992,0
7654,FDX40,95.79,FDX40_BABATUNJI035,,1,0.0,12.85,BABATUNJI035,1,0,2011,1
7655,FDX40,95.29,FDX40_BABATUNJI045,,1,0.099193899,12.85,BABATUNJI045,1,1,2009,1
7656,FDX40,98.29,FDX40_BABATUNJI046,,1,0.09899313900000001,12.85,BABATUNJI046,0,0,2004,1
7657,FDX44,227.04,FDX44_BABATUNJI017,,1,0.043209581,9.3,BABATUNJI017,1,1,2014,1
7658,FDX44,226.04,FDX44_BABATUNJI018,,1,0.043141572,9.3,BABATUNJI018,2,1,2016,2
7659,FDX44,221.04,FDX44_BABATUNJI027,,1,0.042758477,12.781664925113203,BABATUNJI027,2,1,1992,3
7660,FDX44,223.29,FDX44_BABATUNJI035,,1,0.04295842,9.3,BABATUNJI035,1,0,2011,1
7661,FDX44,223.54,FDX44_BABATUNJI049,,1,0.04303334599999999,9.3,BABATUNJI049,0,1,2006,1
7662,FDX46,143.89,FDX46_BABATUNJI027,,2,0.057835325,12.781664925113203,BABATUNJI027,2,1,1992,3
7663,FDX46,151.14,FDX46_BABATUNJI035,,2,0.058105769,12.3,BABATUNJI035,1,0,2011,1
7664,FDX46,146.89,FDX46_BABATUNJI045,,2,0.05823462099999999,12.3,BABATUNJI045,1,1,2009,1
7665,FDX46,143.89,FDX46_BABATUNJI046,,2,0.058116758,12.3,BABATUNJI046,0,0,2004,1
7666,FDX46,147.89,FDX46_BABATUNJI049,,2,0.058207114000000004,12.3,BABATUNJI049,0,1,2006,1
7667,FDX49,578.33,FDX49_BABATUNJI013,,2,0.101747034,4.615,BABATUNJI013,2,2,1994,1
7668,FDX50,276.06,FDX50_BABATUNJI017,,1,0.075049323,20.1,BABATUNJI017,1,1,2014,1
7669,FDX50,273.81,FDX50_BABATUNJI027,,1,0.074265816,12.781664925113203,BABATUNJI027,2,1,1992,3
7670,FDX50,271.81,FDX50_BABATUNJI035,,1,0.07461309,20.1,BABATUNJI035,1,0,2011,1
7671,FDX50,276.81,FDX50_BABATUNJI045,,0,0.074778547,20.1,BABATUNJI045,1,1,2009,1
7672,FDX51,485.61,FDX51_BABATUNJI010,,2,0.036921781,9.5,BABATUNJI010,2,1,2005,0
7673,FDX51,492.11,FDX51_BABATUNJI046,,2,0.022058724,9.5,BABATUNJI046,0,0,2004,1
7674,FDX55,548.54,FDX55_BABATUNJI046,,1,0.055205899999999995,15.1,BABATUNJI046,0,0,2004,1
7675,FDX56,517.66,FDX56_BABATUNJI013,,2,0.073997843,17.1,BABATUNJI013,2,2,1994,1
7676,FDX56,522.66,FDX56_BABATUNJI046,,2,0.074059474,17.1,BABATUNJI046,0,0,2004,1
7677,FDX57,242.27,FDX57_BABATUNJI017,,2,0.047533568,17.25,BABATUNJI017,1,1,2014,1
7678,FDX57,239.52,FDX57_BABATUNJI018,,2,0.047458754000000006,17.25,BABATUNJI018,2,1,2016,2
7679,FDX57,241.02,FDX57_BABATUNJI027,,2,0.047037323,12.781664925113203,BABATUNJI027,2,1,1992,3
7680,FDX58,454.24,FDX58_BABATUNJI010,,0,0.073251428,13.15,BABATUNJI010,2,1,2005,0
7681,FDX58,456.49,FDX58_BABATUNJI013,,1,0.043727260999999996,13.15,BABATUNJI013,2,2,1994,1
7682,FDX59,88.39,FDX59_BABATUNJI018,,1,0.051871718,10.195,BABATUNJI018,2,1,2016,2
7683,FDX59,82.64,FDX59_BABATUNJI027,,1,0.0514111,12.781664925113203,BABATUNJI027,2,1,1992,3
7684,FDX59,86.39,FDX59_BABATUNJI045,,1,0.051766042000000005,10.195,BABATUNJI045,1,1,2009,1
7685,FDX59,83.39,FDX59_BABATUNJI046,,1,0.051661272,10.195,BABATUNJI046,0,0,2004,1
7686,FDX60,197.99,FDX60_BABATUNJI017,,1,0.081050006,14.35,BABATUNJI017,1,1,2014,1
7687,FDX60,200.24,FDX60_BABATUNJI018,,1,0.080922439,14.35,BABATUNJI018,2,1,2016,2
7688,FDX60,194.99,FDX60_BABATUNJI027,,0,0.080203852,12.781664925113203,BABATUNJI027,2,1,1992,3
7689,FDX60,204.74,FDX60_BABATUNJI045,,1,0.08075758,14.35,BABATUNJI045,1,1,2009,1
7690,FDX60,202.49,FDX60_BABATUNJI046,,1,0.080594133,14.35,BABATUNJI046,0,0,2004,1
7691,FDY01,291.21,FDY01_BABATUNJI035,,2,0.170251293,11.8,BABATUNJI035,1,0,2011,1
7692,FDY02,655.73,FDY02_BABATUNJI010,,2,0.146701312,8.945,BABATUNJI010,2,1,2005,0
7693,FDY02,653.48,FDY02_BABATUNJI018,,2,0.088002959,8.945,BABATUNJI018,2,1,2016,2
7694,FDY02,659.98,FDY02_BABATUNJI027,,2,0.087221497,12.781664925113203,BABATUNJI027,2,1,1992,3
7695,FDY02,658.73,FDY02_BABATUNJI035,,2,0.087629354,8.945,BABATUNJI035,1,0,2011,1
7696,FDY02,652.73,FDY02_BABATUNJI045,,2,0.087823675,8.945,BABATUNJI045,1,1,2009,1
7697,FDY03,276.3,FDY03_BABATUNJI017,,2,0.076552407,17.6,BABATUNJI017,1,1,2014,1
7698,FDY03,277.8,FDY03_BABATUNJI027,,2,0.075753207,12.781664925113203,BABATUNJI027,2,1,1992,3
7699,FDY03,277.3,FDY03_BABATUNJI045,,2,0.076276208,17.6,BABATUNJI045,1,1,2009,1
7700,FDY07,115.85,FDY07_BABATUNJI017,,1,0.122289654,11.8,BABATUNJI017,1,1,2014,1
7701,FDY07,113.1,FDY07_BABATUNJI018,,1,0.0,11.8,BABATUNJI018,2,1,2016,2
7702,FDY07,114.85,FDY07_BABATUNJI027,,1,0.0,12.781664925113203,BABATUNJI027,2,1,1992,3
7703,FDY07,117.1,FDY07_BABATUNJI045,,1,0.12184843599999999,11.8,BABATUNJI045,1,1,2009,1
7704,FDY07,113.85,FDY07_BABATUNJI049,,1,0.0,11.8,BABATUNJI049,0,1,2006,1
7705,FDY08,353.96,FDY08_BABATUNJI027,,2,0.17024678199999999,12.781664925113203,BABATUNJI027,2,1,1992,3
7706,FDY10,282.79,FDY10_BABATUNJI027,,1,0.048830264000000005,12.781664925113203,BABATUNJI027,2,1,1992,3
7707,FDY10,287.29,FDY10_BABATUNJI045,,1,0.049167388,17.6,BABATUNJI045,1,1,2009,1
7708,FDY11,166.54,FDY11_BABATUNJI017,,2,0.029727657,6.71,BABATUNJI017,1,1,2014,1
7709,FDY11,162.54,FDY11_BABATUNJI018,,2,0.029680868,6.71,BABATUNJI018,2,1,2016,2
7710,FDY11,164.54,FDY11_BABATUNJI046,,2,0.029560451,6.71,BABATUNJI046,0,0,2004,1
7711,FDY11,163.54,FDY11_BABATUNJI049,,2,0.02960641,6.71,BABATUNJI049,0,1,2006,1
7712,FDY12,125.0,FDY12_BABATUNJI017,,2,0.141406394,9.8,BABATUNJI017,1,1,2014,1
7713,FDY12,126.25,FDY12_BABATUNJI018,,2,0.14118383,9.8,BABATUNJI018,2,1,2016,2
7714,FDY12,124.5,FDY12_BABATUNJI046,,2,0.14061104,9.8,BABATUNJI046,0,0,2004,1
7715,FDY13,186.92,FDY13_BABATUNJI017,,1,0.030297819,12.1,BABATUNJI017,1,1,2014,1
7716,FDY13,188.17,FDY13_BABATUNJI018,,1,0.030250132000000002,12.1,BABATUNJI018,2,1,2016,2
7717,FDY13,187.42,FDY13_BABATUNJI019,,1,0.052749199000000004,12.781664925113203,BABATUNJI019,0,0,1992,0
7718,FDY13,195.17,FDY13_BABATUNJI035,,1,0.030121709,12.1,BABATUNJI035,1,0,2011,1
7719,FDY13,193.42,FDY13_BABATUNJI045,,1,0.030188505,12.1,BABATUNJI045,1,1,2009,1
7720,FDY13,191.67,FDY13_BABATUNJI049,,0,0.030174246000000002,12.1,BABATUNJI049,0,1,2006,1
7721,FDY14,657.56,FDY14_BABATUNJI013,,1,0.06998190900000001,10.3,BABATUNJI013,2,2,1994,1
7722,FDY14,659.06,FDY14_BABATUNJI035,,1,0.07002695099999999,10.3,BABATUNJI035,1,0,2011,1
7723,FDY14,657.56,FDY14_BABATUNJI046,,1,0.070040195,10.3,BABATUNJI046,0,0,2004,1
7724,FDY14,661.31,FDY14_BABATUNJI049,,0,0.070149088,10.3,BABATUNJI049,0,1,2006,1
7725,FDY16,462.07,FDY16_BABATUNJI013,,2,0.092150005,18.35,BABATUNJI013,2,2,1994,1
7726,FDY19,291.37,FDY19_BABATUNJI045,,1,0.041448824,19.75,BABATUNJI045,1,1,2009,1
7727,FDY20,228.62,FDY20_BABATUNJI017,,2,0.082215187,12.5,BABATUNJI017,1,1,2014,1
7728,FDY20,230.62,FDY20_BABATUNJI018,,2,0.08208578700000001,12.5,BABATUNJI018,2,1,2016,2
7729,FDY20,222.62,FDY20_BABATUNJI046,,2,0.08175276,12.5,BABATUNJI046,0,0,2004,1
7730,FDY21,493.03,FDY21_BABATUNJI010,,1,0.0,15.1,BABATUNJI010,2,1,2005,0
7731,FDY21,488.03,FDY21_BABATUNJI013,,1,0.0,15.1,BABATUNJI013,2,2,1994,1
7732,FDY21,486.28,FDY21_BABATUNJI046,,1,0.17348130399999998,15.1,BABATUNJI046,0,0,2004,1
7733,FDY24,133.32,FDY24_BABATUNJI018,,2,0.134037,4.88,BABATUNJI018,2,1,2016,2
7734,FDY24,132.82,FDY24_BABATUNJI035,,2,0.0,4.88,BABATUNJI035,1,0,2011,1
7735,FDY24,132.32,FDY24_BABATUNJI049,,2,0.133700752,4.88,BABATUNJI049,0,1,2006,1
7736,FDY25,448.49,FDY25_BABATUNJI013,,1,0.033946163,12.0,BABATUNJI013,2,2,1994,1
7737,FDY26,532.56,FDY26_BABATUNJI010,,2,0.051068365,20.6,BABATUNJI010,2,1,2005,0
7738,FDY26,528.56,FDY26_BABATUNJI046,,2,0.030510526,20.6,BABATUNJI046,0,0,2004,1
7739,FDY27,448.84,FDY27_BABATUNJI013,,1,0.03187163,6.38,BABATUNJI013,2,2,1994,1
7740,FDY28,529.55,FDY28_BABATUNJI013,,2,0.152024355,7.47,BABATUNJI013,2,2,1994,1
7741,FDY35,114.6,FDY35_BABATUNJI018,,2,0.016092971,17.6,BABATUNJI018,2,1,2016,2
7742,FDY35,110.1,FDY35_BABATUNJI019,,2,0.028062401,12.781664925113203,BABATUNJI019,0,0,1992,0
7743,FDY35,119.35,FDY35_BABATUNJI027,,2,0.015950066000000002,12.781664925113203,BABATUNJI027,2,1,1992,3
7744,FDY35,110.1,FDY35_BABATUNJI035,,2,0.016024651,17.6,BABATUNJI035,1,0,2011,1
7745,FDY35,118.1,FDY35_BABATUNJI045,,2,0.016060186,17.6,BABATUNJI045,1,1,2009,1
7746,FDY35,109.85,FDY35_BABATUNJI049,,2,0.0160526,17.6,BABATUNJI049,0,1,2006,1
7747,FDY36,184.6,FDY36_BABATUNJI017,,1,0.009463757,12.3,BABATUNJI017,1,1,2014,1
7748,FDY36,185.85,FDY36_BABATUNJI019,,1,0.016476618999999998,12.781664925113203,BABATUNJI019,0,0,1992,0
7749,FDY36,185.6,FDY36_BABATUNJI027,,1,0.009364957,12.781664925113203,BABATUNJI027,2,1,1992,3
7750,FDY36,178.35,FDY36_BABATUNJI045,,1,0.009429611999999999,12.3,BABATUNJI045,1,1,2009,1
7751,FDY36,184.35,FDY36_BABATUNJI046,,1,0.009410528,12.3,BABATUNJI046,0,0,2004,1
7752,FDY36,187.1,FDY36_BABATUNJI049,,1,0.009425158000000001,12.3,BABATUNJI049,0,1,2006,1
7753,FDY38,578.08,FDY38_BABATUNJI013,,2,0.119077255,13.6,BABATUNJI013,2,2,1994,1
7754,FDY38,579.08,FDY38_BABATUNJI049,,2,0.119361718,13.6,BABATUNJI049,0,1,2006,1
7755,FDY39,458.9,FDY39_BABATUNJI010,,2,0.07871639,5.305,BABATUNJI010,2,1,2005,0
7756,FDY40,120.42,FDY40_BABATUNJI017,,2,0.086320509,15.5,BABATUNJI017,1,1,2014,1
7757,FDY40,127.42,FDY40_BABATUNJI018,,2,0.08618464699999999,15.5,BABATUNJI018,2,1,2016,2
7758,FDY40,127.67,FDY40_BABATUNJI019,,2,0.15028599,12.781664925113203,BABATUNJI019,0,0,1992,0
7759,FDY40,124.17,FDY40_BABATUNJI046,,2,0.085834992,15.5,BABATUNJI046,0,0,2004,1
7760,FDY44,495.78,FDY44_BABATUNJI046,,2,0.024404558,14.15,BABATUNJI046,0,0,2004,1
7761,FDY45,637.84,FDY45_BABATUNJI018,,1,0.026248606,17.5,BABATUNJI018,2,1,2016,2
7762,FDY45,634.09,FDY45_BABATUNJI049,,1,0.026182757999999997,17.5,BABATUNJI049,0,1,2006,1
7763,FDY47,322.83,FDY47_BABATUNJI027,,2,0.054220618,12.781664925113203,BABATUNJI027,2,1,1992,3
7764,FDY48,261.08,FDY48_BABATUNJI019,,1,0.041556697000000004,12.781664925113203,BABATUNJI019,0,0,1992,0
7765,FDY48,260.83,FDY48_BABATUNJI035,,1,0.023730384,14.0,BABATUNJI035,1,0,2011,1
7766,FDY48,260.08,FDY48_BABATUNJI045,,1,0.023783007000000002,14.0,BABATUNJI045,1,1,2009,1
7767,FDY50,223.54,FDY50_BABATUNJI017,,1,0.13169655,5.8,BABATUNJI017,1,1,2014,1
7768,FDY50,224.29,FDY50_BABATUNJI018,,0,0.131489269,5.8,BABATUNJI018,2,1,2016,2
7769,FDY50,221.79,FDY50_BABATUNJI027,,1,0.13032165199999998,12.781664925113203,BABATUNJI027,2,1,1992,3
7770,FDY50,224.79,FDY50_BABATUNJI035,,1,0.130931048,5.8,BABATUNJI035,1,0,2011,1
7771,FDY50,219.54,FDY50_BABATUNJI045,,1,0.13122139300000002,5.8,BABATUNJI045,1,1,2009,1
7772,FDY50,225.79,FDY50_BABATUNJI046,,1,0.130955811,5.8,BABATUNJI046,0,0,2004,1
7773,FDY51,551.95,FDY51_BABATUNJI018,,1,0.081465335,12.5,BABATUNJI018,2,1,2016,2
7774,FDY51,550.2,FDY51_BABATUNJI046,,1,0.081134826,12.5,BABATUNJI046,0,0,2004,1
7775,FDY52,149.38,FDY52_BABATUNJI017,,1,0.0,6.365,BABATUNJI017,1,1,2014,1
7776,FDY52,148.38,FDY52_BABATUNJI019,,1,0.012865901,12.781664925113203,BABATUNJI019,0,0,1992,0
7777,FDY52,158.13,FDY52_BABATUNJI045,,1,0.007363189,6.365,BABATUNJI045,1,1,2009,1
7778,FDY52,157.13,FDY52_BABATUNJI046,,1,0.007348286,6.365,BABATUNJI046,0,0,2004,1
7779,FDY52,150.38,FDY52_BABATUNJI049,,1,0.007359711,6.365,BABATUNJI049,0,1,2006,1
7780,FDY55,641.25,FDY55_BABATUNJI013,,1,0.081252534,16.75,BABATUNJI013,2,2,1994,1
7781,FDY55,646.0,FDY55_BABATUNJI018,,1,0.08165147,16.75,BABATUNJI018,2,1,2016,2
7782,FDY55,638.5,FDY55_BABATUNJI046,,1,0.0,16.75,BABATUNJI046,0,0,2004,1
7783,FDY55,642.75,FDY55_BABATUNJI049,,1,0.081446638,16.75,BABATUNJI049,0,1,2006,1
7784,FDY56,567.77,FDY56_BABATUNJI010,,2,0.104463896,16.35,BABATUNJI010,2,1,2005,0
7785,FDY56,560.02,FDY56_BABATUNJI013,,2,0.062359467,16.35,BABATUNJI013,2,2,1994,1
7786,FDY56,564.02,FDY56_BABATUNJI018,,2,0.06266564200000001,16.35,BABATUNJI018,2,1,2016,2
7787,FDY56,564.77,FDY56_BABATUNJI046,,2,0.062411404000000004,16.35,BABATUNJI046,0,0,2004,1
7788,FDY57,238.44,FDY57_BABATUNJI017,,2,0.12194009900000001,20.2,BABATUNJI017,1,1,2014,1
7789,FDY57,242.44,FDY57_BABATUNJI018,,2,0.121748174,20.2,BABATUNJI018,2,1,2016,2
7790,FDY57,243.94,FDY57_BABATUNJI035,,2,0.12123130800000001,20.2,BABATUNJI035,1,0,2011,1
7791,FDY57,237.69,FDY57_BABATUNJI045,,2,0.121500143,20.2,BABATUNJI045,1,1,2009,1
7792,FDY58,567.67,FDY58_BABATUNJI018,,1,0.040081193,11.65,BABATUNJI018,2,1,2016,2
7793,FDY59,232.87,FDY59_BABATUNJI018,,1,0.0,8.195,BABATUNJI018,2,1,2016,2
7794,FDY59,233.37,FDY59_BABATUNJI027,,1,0.031251369,12.781664925113203,BABATUNJI027,2,1,1992,3
7795,FDY59,228.37,FDY59_BABATUNJI035,,1,0.031397503,8.195,BABATUNJI035,1,0,2011,1
7796,FDY59,229.62,FDY59_BABATUNJI045,,1,0.031467128,8.195,BABATUNJI045,1,1,2009,1
7797,FDZ01,256.75,FDZ01_BABATUNJI027,,2,0.009014978,12.781664925113203,BABATUNJI027,2,1,1992,3
7798,FDZ01,260.25,FDZ01_BABATUNJI035,,2,0.009057131999999999,8.975,BABATUNJI035,1,0,2011,1
7799,FDZ02,245.43,FDZ02_BABATUNJI017,,2,0.038363204,6.905,BABATUNJI017,1,1,2014,1
7800,FDZ02,243.93,FDZ02_BABATUNJI027,,2,0.037962696000000004,12.781664925113203,BABATUNJI027,2,1,1992,3
7801,FDZ02,249.68,FDZ02_BABATUNJI045,,2,0.03822479,6.905,BABATUNJI045,1,1,2009,1
7802,FDZ03,470.06,FDZ03_BABATUNJI010,,2,0.13187274,13.65,BABATUNJI010,2,1,2005,0
7803,FDZ04,161.38,FDZ04_BABATUNJI017,,1,0.038169783,9.31,BABATUNJI017,1,1,2014,1
7804,FDZ04,153.38,FDZ04_BABATUNJI045,,1,0.038032067999999995,9.31,BABATUNJI045,1,1,2009,1
7805,FDZ04,155.38,FDZ04_BABATUNJI046,,1,0.037955094,9.31,BABATUNJI046,0,0,2004,1
7806,FDZ04,155.88,FDZ04_BABATUNJI049,,1,0.038014104,9.31,BABATUNJI049,0,1,2006,1
7807,FDZ07,159.3,FDZ07_BABATUNJI018,,2,0.0,15.1,BABATUNJI018,2,1,2016,2
7808,FDZ07,157.05,FDZ07_BABATUNJI019,,2,0.164391573,12.781664925113203,BABATUNJI019,0,0,1992,0
7809,FDZ07,150.55,FDZ07_BABATUNJI027,,2,0.0,12.781664925113203,BABATUNJI027,2,1,1992,3
7810,FDZ07,155.8,FDZ07_BABATUNJI049,,2,0.094037291,15.1,BABATUNJI049,0,1,2006,1
7811,FDZ08,201.65,FDZ08_BABATUNJI017,,2,0.11061453800000001,12.5,BABATUNJI017,1,1,2014,1
7812,FDZ08,210.4,FDZ08_BABATUNJI027,,2,0.109459733,12.781664925113203,BABATUNJI027,2,1,1992,3
7813,FDZ08,206.9,FDZ08_BABATUNJI035,,2,0.10997157800000001,12.5,BABATUNJI035,1,0,2011,1
7814,FDZ08,204.65,FDZ08_BABATUNJI045,,2,0.11021544400000001,12.5,BABATUNJI045,1,1,2009,1
7815,FDZ08,209.15,FDZ08_BABATUNJI049,,2,0.110163385,12.5,BABATUNJI049,0,1,2006,1
7816,FDZ10,315.51,FDZ10_BABATUNJI027,,1,0.044248175,12.781664925113203,BABATUNJI027,2,1,1992,3
7817,FDZ13,127.09,FDZ13_BABATUNJI017,,2,0.154363209,7.84,BABATUNJI017,1,1,2014,1
7818,FDZ13,129.84,FDZ13_BABATUNJI018,,2,0.15412025199999999,7.84,BABATUNJI018,2,1,2016,2
7819,FDZ13,128.34,FDZ13_BABATUNJI045,,2,0.153806271,7.84,BABATUNJI045,1,1,2009,1
7820,FDZ13,122.34,FDZ13_BABATUNJI046,,2,0.153494979,7.84,BABATUNJI046,0,0,2004,1
7821,FDZ14,307.94,FDZ14_BABATUNJI027,,2,0.047358246,12.781664925113203,BABATUNJI027,2,1,1992,3
7822,FDZ15,293.95,FDZ15_BABATUNJI027,,1,0.020769677,12.781664925113203,BABATUNJI027,2,1,1992,3
7823,FDZ15,294.7,FDZ15_BABATUNJI035,,1,0.0,13.1,BABATUNJI035,1,0,2011,1
7824,FDZ15,300.45,FDZ15_BABATUNJI045,,1,0.020913071000000002,13.1,BABATUNJI045,1,1,2009,1
7825,FDZ16,485.37,FDZ16_BABATUNJI010,,2,0.267565911,16.85,BABATUNJI010,2,1,2005,0
7826,FDZ16,485.37,FDZ16_BABATUNJI013,,2,0.159722816,16.85,BABATUNJI013,2,2,1994,1
7827,FDZ20,634.34,FDZ20_BABATUNJI010,,1,0.057422821,16.1,BABATUNJI010,2,1,2005,0
7828,FDZ20,638.09,FDZ20_BABATUNJI013,,1,0.034278413,16.1,BABATUNJI013,2,2,1994,1
7829,FDZ20,630.84,FDZ20_BABATUNJI046,,1,0.034306962,16.1,BABATUNJI046,0,0,2004,1
7830,FDZ20,633.59,FDZ20_BABATUNJI049,,1,0.0343603,16.1,BABATUNJI049,0,1,2006,1
7831,FDZ21,239.6,FDZ21_BABATUNJI017,,2,0.039443715,17.6,BABATUNJI017,1,1,2014,1
7832,FDZ21,245.1,FDZ21_BABATUNJI018,,2,0.039381633,17.6,BABATUNJI018,2,1,2016,2
7833,FDZ21,239.1,FDZ21_BABATUNJI027,,2,0.039031927,12.781664925113203,BABATUNJI027,2,1,1992,3
7834,FDZ21,245.6,FDZ21_BABATUNJI035,,2,0.039214444,17.6,BABATUNJI035,1,0,2011,1
7835,FDZ22,208.56,FDZ22_BABATUNJI017,,1,0.045525961,9.395,BABATUNJI017,1,1,2014,1
7836,FDZ22,204.56,FDZ22_BABATUNJI019,,1,0.07926174400000001,12.781664925113203,BABATUNJI019,0,0,1992,0
7837,FDZ22,212.31,FDZ22_BABATUNJI027,,1,0.045050674000000006,12.781664925113203,BABATUNJI027,2,1,1992,3
7838,FDZ22,209.56,FDZ22_BABATUNJI045,,1,0.045361705,9.395,BABATUNJI045,1,1,2009,1
7839,FDZ22,212.56,FDZ22_BABATUNJI049,,1,0.045340279000000004,9.395,BABATUNJI049,0,1,2006,1
7840,FDZ23,463.56,FDZ23_BABATUNJI010,,2,0.112985849,17.75,BABATUNJI010,2,1,2005,0
7841,FDZ23,461.81,FDZ23_BABATUNJI013,,2,0.067446626,17.75,BABATUNJI013,2,2,1994,1
7842,FDZ25,427.95,FDZ25_BABATUNJI013,,2,0.027594063999999998,15.7,BABATUNJI013,2,2,1994,1
7843,FDZ26,596.31,FDZ26_BABATUNJI010,,2,0.241055611,11.6,BABATUNJI010,2,1,2005,0
7844,FDZ26,601.56,FDZ26_BABATUNJI013,,2,0.143897558,11.6,BABATUNJI013,2,2,1994,1
7845,FDZ26,602.06,FDZ26_BABATUNJI018,,2,0.144604071,11.6,BABATUNJI018,2,1,2016,2
7846,FDZ26,595.81,FDZ26_BABATUNJI046,,2,0.144017405,11.6,BABATUNJI046,0,0,2004,1
7847,FDZ26,598.56,FDZ26_BABATUNJI049,,2,0.144241314,11.6,BABATUNJI049,0,1,2006,1
7848,FDZ27,128.59,FDZ27_BABATUNJI017,,1,0.017253305,7.935,BABATUNJI017,1,1,2014,1
7849,FDZ27,128.09,FDZ27_BABATUNJI019,,1,0.0,12.781664925113203,BABATUNJI019,0,0,1992,0
7850,FDZ27,128.84,FDZ27_BABATUNJI045,,1,0.017191055,7.935,BABATUNJI045,1,1,2009,1
7851,FDZ27,128.09,FDZ27_BABATUNJI049,,1,0.017182935,7.935,BABATUNJI049,0,1,2006,1
7852,FDZ28,320.17,FDZ28_BABATUNJI045,,2,0.051596927,20.0,BABATUNJI045,1,1,2009,1
7853,FDZ32,267.99,FDZ32_BABATUNJI019,,2,0.066765523,12.781664925113203,BABATUNJI019,0,0,1992,0
7854,FDZ32,259.74,FDZ32_BABATUNJI045,,2,0.038210084,7.785,BABATUNJI045,1,1,2009,1
7855,FDZ34,479.71,FDZ34_BABATUNJI013,,1,0.0,6.695,BABATUNJI013,2,2,1994,1
7856,FDZ34,485.21,FDZ34_BABATUNJI046,,1,0.075878519,6.695,BABATUNJI046,0,0,2004,1
7857,FDZ35,256.25,FDZ35_BABATUNJI017,,2,0.022404492999999998,9.6,BABATUNJI017,1,1,2014,1
7858,FDZ35,263.0,FDZ35_BABATUNJI027,,2,0.022170592000000003,12.781664925113203,BABATUNJI027,2,1,1992,3
7859,FDZ35,254.25,FDZ35_BABATUNJI035,,2,0.022274264,9.6,BABATUNJI035,1,0,2011,1
7860,FDZ35,253.25,FDZ35_BABATUNJI045,,2,0.022323658,9.6,BABATUNJI045,1,1,2009,1
7861,FDZ36,470.81,FDZ36_BABATUNJI013,,2,0.065729039,6.035,BABATUNJI013,2,2,1994,1
7862,FDZ37,216.05,FDZ37_BABATUNJI027,,2,0.019672774,12.781664925113203,BABATUNJI027,2,1,1992,3
7863,FDZ37,221.55,FDZ37_BABATUNJI046,,2,0.019768503,8.1,BABATUNJI046,0,0,2004,1
